"","young_1","young_2","young_3","young_4","young_5","young_6","young_7","young_8","young_9","young_10","young_11","young_12","old_1","old_2","old_3","old_4","old_5","old_6","old_7","old_8","old_9","old_10","old_11","old_12","old_13"
"Serine",20.9425232730379,20.9397587946988,20.5185414711473,21.7508395072499,21.0718675225411,21.5008070538984,20.1737117879547,20.7161647258295,21.8309706762085,21.2186289725863,20.5835538373845,21.7784680089405,21.0045717505429,20.6409298936213,20.5258377693597,20.5004381544271,20.3099519707933,20.2960576978106,19.7726043732581,20.5645548971916,20.3674430438759,21.2429916222545,20.8781948646721,20.7605455864445,20.7039496404609
"Serotonin",15.7243838053176,15.6274118282713,17.0315648596513,15.9937727343867,15.749289099061,15.9422915403653,15.512118097461,16.3190277803639,16.3797438443725,16.0913651300888,16.9846891508322,16.4921876829539,15.1387373643256,16.2886778810057,16.2614066519167,15.7560339167803,15.8051226174776,15.668372496475,16.3584208356997,15.1279619928511,16.001305662019,14.2915896957258,16.7022316201658,15.4011523918968,15.5607886900523
"Spermine",24.5213944392787,24.871056201322,23.9695287486134,25.0018930199024,24.3402130127157,24.8354977668407,24.4733297326,24.4026498329853,25.1895703473281,24.3784292418382,23.7250704132639,25.2092409768763,24.913124061198,24.7829434036698,24.7408647452851,24.3503653822707,23.4658401621916,24.5138254925996,24.7520429113856,24.7511940820037,24.2476408613746,24.5845174168136,24.3912827974143,25.0946966567057,25.0983148982761
"Taurine",26.23018209759,26.0825597145708,25.5841053450139,25.5355096755009,25.7708343561917,25.5595027875031,25.3330731930224,25.8202711327076,25.6461158986477,26.1377980847635,25.7636777812544,25.9214575429559,25.6908655845645,25.2629447764978,25.5304275581591,26.1567993299997,24.916774859954,25.8135260205098,25.4446239960994,26.2686053379917,25.8889279853678,25.6539115711171,25.7408341135853,25.9542301253175,26.2076798758998
"Thiamine",15.3658127540493,15.9616327753133,14.9562833206612,16.141029266925,15.4891865364479,15.9541688289908,16.4259424516604,14.4586978756919,15.5100464642882,15.8289667503007,17.5411975333417,15.5332660032353,16.0437225624916,15.3436435859967,16.0446790116115,14.2973191337498,15.5488416961349,15.5873720108989,15.5018890934528,14.2770638389805,15.3411475623792,15.383826821034,15.2111471532413,14.1823900079238,14.9516685488169
"Threonine",23.9448098044421,24.3287800443629,24.4122181608785,24.3168276213248,24.695278684347,23.7347010795071,23.6857079537456,25.1879508072343,23.8578738735357,24.0508813560893,23.9716865316385,23.6261962964172,23.2305445092878,23.3634251248859,21.741530076543,24.0046711885832,22.7599222831434,22.7897681043038,23.2505005741121,23.9704528454721,23.8972317806814,24.0304308887048,23.9213194742197,24.2055489318245,23.5303172779215
"Thyroxine",14.7252547905554,14.8716556800952,12.8073376548376,13.8159703243486,13.6762051890714,13.9663289030812,13.8771298029797,13.9808103534166,13.9198627161262,14.9219250692217,14.0690198529604,14.5818125162643,13.8198537865924,14.6375587349138,15.4019886703881,15.1124678824598,14.8734812850076,14.5386572812294,14.6771669872119,13.8097245479782,15.3176057015691,14.5295142128503,14.83184370593,14.7347697070191,15.4758903142058
"trans-hydroxyproline",23.136745395557,23.2478560034993,23.3122216156386,23.2053110100478,23.2329213768982,23.2973263798423,23.0977553905183,23.2413862878779,23.3450798902911,23.2044702547435,23.0310538729182,23.2106828378175,23.0479323800107,23.1349500986613,22.7494522529541,22.8352478149501,22.7155978716545,22.9869278046969,22.958772925795,22.8287591182567,22.3711801757361,22.7472721598559,22.7081236396941,22.8701177403971,22.6758912145677
"Triiodothyronine",14.0185040236388,14.0237303799072,13.0289091935287,13.2632214479492,14.3583721061024,13.2818518931989,13.6812315307354,13.0560025417657,13.2359008659318,13.8909453243227,11.9477265638805,13.3840214033739,12.4447563601436,12.6800931435707,14.5462666016035,14.5138193205256,13.3436063513144,13.6830755249673,13.7760057702164,13.1561274744437,14.6506532621298,13.775352204627,13.7369643842318,13.0259685474806,14.1520036693356
"Trimethylamine",25.5363565847538,25.1120543317478,24.9722257621444,25.9088482231312,25.2572222055394,25.3546729253737,25.1598643264407,25.3744700193126,25.766585533896,25.4488885575092,25.4703608875207,25.6020065550654,25.299157321407,25.5322446689485,25.153275447934,25.629727591653,24.9300162982537,24.4065906318091,25.4988729503233,25.2816887154241,25.2339343564142,25.3373308170543,25.4013751642094,25.3004436076574,25.1608848184504
"Trimethylamine N-oxide",22.231390808528,21.6963711566789,20.6544622333094,21.3898492337274,20.8438054012578,20.9039178681617,20.9115719324434,20.4703831535671,21.2902099391612,21.2778341289599,21.4689390624727,21.5724465231694,22.4282322469527,20.6544393501763,23.1476350961107,22.0601288914173,20.6643099858704,21.8379713010728,23.0479540453587,22.5058185955476,21.6280038340764,23.4387693983278,21.704332900647,21.5943668662266,20.9979401989219
"Tryptophan",23.3969080466003,22.9340268930847,23.0719764953854,22.0069392838139,23.6268590286224,22.5411066271517,24.2169959657402,23.4402693841948,22.9227444815486,23.7632944746993,23.3514001374987,22.377213136286,21.5188909024059,21.9517131587614,23.2153726174418,23.3631945575126,23.6421484673321,23.8821978930837,23.1321934057775,22.7881459821522,22.9949015210651,22.9409736905345,23.5148716866754,22.1408508475138,23.0014199256825
"Tyrosine",22.2195796836915,22.2173816493634,21.8296410659742,22.2773532426092,22.0721835421438,22.5054433426287,22.1135305507087,22.2228982384169,23.4091190727086,22.1875977926462,21.9501263601755,22.9441455896862,21.1860583671054,21.2880157889519,22.1804399694989,21.8966759942804,21.6038179465017,21.6079218924335,21.0906537652205,21.7954480883897,21.4946103196615,22.0010877611946,21.7559351718892,21.3802952490704,21.6132792669568
"Uridine",24.6424307590898,24.3289663211004,25.3855318984618,24.0892243953693,24.3271573340515,24.4527397974546,24.7120171030997,24.9190565680606,24.114083499549,23.7581788659649,24.9677887592963,24.2155639253866,23.870159787818,24.2073135393198,23.4246033377541,23.5983309733995,24.5558457147643,23.1070971590133,23.8798913179348,23.895379342731,24.0384922260053,23.0675432184338,23.3742504227393,23.7618370460103,23.3657387695022
"Valine",24.2817590368186,23.2633560619108,23.4581953321106,23.4869554601859,23.5775149096034,23.377586033357,23.6159824294015,23.2060333768563,23.5238905648383,23.7202164363792,23.5164524347911,23.6188235047492,22.865259655712,23.0364189866988,22.7217676901157,23.3907609269621,22.5635402379799,23.0718571851009,23.060197701855,22.7427291086558,22.4796595007911,24.0392686836336,22.5150596989074,22.751276965914,23.1265200570709
