"","young_1","young_2","young_3","young_4","young_5","young_6","young_7","young_8","young_9","young_10","young_11","young_12","old_1","old_2","old_3","old_4","old_5","old_6","old_7","old_8","old_9","old_10","old_11","old_12","old_13"
"COX4I1",29.4452961652766,29.6864560714876,29.5808247468415,29.6215665407436,29.4803904777829,29.7405327442434,29.7612913044102,29.4052743189436,29.7096456988595,29.8519214247393,29.328173350506,29.848940648801,30.0863866783763,29.7691965024956,29.6560824224441,29.2647239196348,29.3620211209897,29.0505096420477,29.5296210694858,29.1164439122325,29.7421402040653,29.4609991234703,29.6163171897458,29.5240256065923,29.0659948895451
"COX5A",30.3087790997127,30.4334057542265,30.3409595054619,30.8534095063987,30.7612913044102,31.1842340017744,31.008384166375,30.4032437837162,30.6372009566856,31.3879229844325,30.7453497605412,31.2134985962796,30.8973528539863,31.015047896656,31.008384166375,30.9745958529187,30.5754247590989,30.0608515862691,30.925922006183,30.9608557962924,30.6881248918483,31.4032437837162,30.5296210694858,31.3567844726236,30.9539363823526
"COX5B",30.286919665749,30.6198188784574,30.5108845069042,30.8157390884326,30.8384591649327,30.8157390884326,31.0543965641318,30.2534966642115,30.7691965024956,31.27586447724,30.4919014035366,31.1300136107765,30.9608557962924,30.9949636506127,30.9117081469633,30.6285360955585,30.6543761004937,30.1361397135734,30.8384591649327,30.8534095063987,30.8901212847552,31.1960111695508,30.6458140869903,31.1603872598201,30.7453497605412
"COX6A1",23.6208677298601,22.6821750741598,22.6364405337805,22.8423012312271,22.6320082874653,23.2095533166239,22.4601398881949,22.7775603399887,22.6342261127151,23.2678519571886,22.5308863630224,22.6821750741598,22.2331562159274,22.4576373809918,23.7994650333168,22.9441372428272,23.2678519571886,23.1078913419646,23.2125248831552,23.1596176172086,23.0442687020735,21.8913387245356,22.0392564386385,23.2360796111341,23.337560929
"COX6A2",24.6864560714876,23.2820658164083,22.8689129614744,25.3066080006711,25.0359052291389,22.5427409493682,23.6430634759743,25.1603872598201,24.9225234297212,23.7895495644517,24.8857648797111,25.5869203979367,25.9450308291307,25.29614100162,23.22875998589,24.8811035023412,25.12927672728,24.4983837233351,25.1332024304938,24.828808994899,23.4040563407869,25.2058302305812,25.2426356715798,25.1680611877055,22.0756149389409
"COX6B1",29.3930480166103,29.612806981102,29.3620211209897,29.8034738069834,29.7549358093704,29.3848392033348,29.9677421818777,29.3345805928992,29.7911033557068,30.5754247590989,29.9814171187747,30.1114776593391,29.9399971913948,29.9539363823526,30.27586447724,30.0479125305616,29.794205926883,29.3345805928992,30.008384166375,29.925922006183,29.7243588636252,30.3620211209897,29.4052743189436,30.3195858546693,30.0479125305616
"COX6C",28.9949636506127,29.3889494483967,29.248981183089,29.3578333240263,29.0787734942664,28.9732277209614,29.3044336294368,28.8172649426636,29.4842376668384,29.4823153547074,28.9732277209614,29.4803904777829,29.4803904777829,29.5127691512491,29.5808247468415,29.0787734942664,29.3238859921029,28.6997528941011,29.0163769571285,28.7770586202685,29.3703604219024,28.9567081316027,29.1014935707665,28.9539363823526,28.773918912738
"COX7A1",27.2891205739423,27.6110486688296,27.7129282828488,27.8857648797111,27.4784630292118,26.0359052291389,27.5089973973599,27.1983551100191,27.9088484928241,27.6526677580314,27.4472684076082,27.8915705013923,27.9814171187747,27.2261893182158,27.6320082874653,26.9539363823526,27.5681931898678,26.9427958247474,27.4472684076082,26.9315685693242,27.7194711287156,27.3238859921029,27.4861574210018,27.1213931282042,27.1014935707665
"COX7A2",27.6110486688296,27.6180690965074,27.5014241776551,26.8857648797111,26.9976577597819,26.9202532560963,27.1889564120168,26.8504318065988,27.3910001879615,27.7770586202685,26.6039939112957,27.3745120651729,27.6110486688296,27.6931198017687,27.2624854474388,27.3066080006711,27.5314814115113,27.4707273804322,27.1889564120168,26.7517475317394,27.3324480056064,27.1014935707665,27.0608515862691,27.0400930261023,26.814211618686
"COX7A2L",22.8442184342214,23.8670283171295,23.1749329950178,23.10948636152,22.9933447669109,22.4374594990541,23.1825301428574,22.8073486323927,22.9707069632311,23.1764556284477,21.8876252217366,22.6778813357496,23.1174351146355,23.112671120078,22.8403814770637,23.1363353199788,23.0139305388816,23.3100801925779,23.2125248831552,22.4676214695644,23.1284903031445,22.9405573525514,23.0442687020735,23.2534966642115,22.4676214695644
"COX7B",24.6264487621234,24.6703364061244,24.8239595952376,24.7389234913818,24.224350318552,23.8478870131076,24.5869203979367,24.3975430338282,24.9405573525514,24.194602975158,24.2095533166239,24.1663681612111,24.6208677298601,24.3031274319361,24.330739663144,24.3740131157978,24.5344529780426,24.330739663144,24.2462650949805,23.5869203979367,24.2820658164083,24.2678519571886,24.274976391622,24.5044582377448,23.828808994899
"COX7C",28.8414616530942,29.0914399061026,29.3786517955338,29.4314144564074,29.5127691512491,28.9732277209614,29.3991741194072,28.9230904153999,29.2421813509837,29.3661967969609,29.2146569223482,29.4570893784192,29.7660396193084,29.2512406902712,29.3868957896287,29.0659948895451,29.4113488333533,28.6250555268235,28.8172649426636,29.153155690589,29.3324480056064,29.4784630292118,29.0296006522847,29.1699733086493,28.9814171187747
"COX8A",26.2020975117049,26.4800051940202,22.8093128192732,26.2426356715798,25.733761786266,26.4345992149653,26.9868510048254,25.9671924790549,26.6864560714876,19.1022448589315,25.6944488622412,25.6596963648377,27.0296006522847,25.8263863326321,27.1014935707665,26.7129282828488,27.0190314105745,26.9649915708616,26.6458140869903,25.8950426932991,27.1213931282042,26.0587891198122,26.7770586202685,26.2926350581185,25.787060012426
"CP",25.9338210210556,24.274976391622,24.2891205739423,24.2678519571886,24.3578333240263,23.6320082874653,25.1410219349531,26.0169082386815,23.8670283171295,24.7440667946577,24.5344529780426,23.8093128192732,24.8950426932991,25.1134662124326,23.9671924790549,26.2114112628445,25.787060012426,26.2891205739423,25.9111366694194,25.420212109178,25.1908410563618,25.0147819375732,25.0934562517011,25.1487992855448,25.5811840283876
"CPA3",22.3564906575349,23.2820658164083,22.1611564920648,21.7223406071862,24.4169953964944,24.5754247590989,24.4800051940202,23.8451976114495,23.8764270151317,24.2606921656157,23.5044582377448,23.7593875939415,24.3443500946627,23.4551305253812,23.9759626886826,24.4551305253812,24.2678519571886,24.1487992855448,24.0190314105745,24.7994650333168,24.8670283171295,23.9846799057837,22.6186292576641,21.2184497171123,23.6096404744368
"CPNE1",22.0425998817129,22.1734087528888,22.0291793659506,22.0756149389409,22.206575616824,20.4676214695644,22.2006017157794,22.3725207673538,22.1046960028048,18.8056147844617,21.7715281568137,21.8112743356065,21.7955070197481,22.0190314105745,21.6408592050475,22.2448144211117,22.224350318552,22.2302268848887,21.7915381175452,22.0156328341126,21.8512300280775,22.0258046391699,22.0190314105745,21.4578464672776,22.2389970945164
"CPNE2;CPNE3;CPNE5;CPNE8",23.032546217049,23.8764270151317,24.1487992855448,23.6757296648946,23.6540345937953,23.9846799057837,23.6540345937953,23.7285815471603,24.5044582377448,23.8384591649327,23.4800051940202,24.0934562517011,23.5165310700453,23.8670283171295,23.5285037117114,23.0982840142906,23.5638367848237,23.0982840142906,23.9759626886826,21.6275623824341,23.6320082874653,23.8670283171295,23.7285815471603,23.3645279766003,23.7285815471603
"CPNE3",23.9315685693242,24.29614100162,24.29614100162,24.0359052291389,23.8950426932991,24.1332024304938,23.9494904773214,23.9759626886826,24.5044582377448,24.0359052291389,23.7076725573973,24.1642293261144,23.7593875939415,23.9583686286679,23.9315685693242,23.7695118112152,24.2169707881864,23.6208677298601,23.9494904773214,23.598325161209,23.8857648797111,24.0853739054032,24.0359052291389,23.4425304886016,24.0442687020735
"CPOX",22.1174351146355,21.9636694124912,21.8950426932991,22.0558967043264,22.0053888026158,22.2905273951565,21.6051249933143,22.1394614209655,21.9881520976905,21.9530482967346,21.6540345937953,21.6496561532847,21.6320082874653,22.4450593149123,22.2272915938641,21.9777103509689,22.2506083848867,21.6186292576641,21.6971033156872,22.3962368363276,22.304520667236,21.6627518108964,22.1110796195957,21.9243370000931,22.6118929261682
"CPQ",22.2419086899363,21.3751752207998,21.1642293261144,21.7139771342515,21.8689129614744,22.38574446251,21.4118336913786,21.8461330928181,19.0502658371236,21.9207075766924,21.8537664177205,21.3931049097902,22.0788752681045,22.3402804303536,21.7915381175452,22.9261482935399,22.9115938695629,22.2735543165528,22.032546217049,22.1142608668404,22.6778813357496,22.9846799057837,21.9024222236647,21.7835674064366,22.4824692339717
"CPT1B",25.7389234913818,26.3066080006711,25.9494904773214,25.9759626886826,25.9202532560963,25.5926340491311,25.8787671535862,25.6430634759743,26.2498854106592,26.0813156888289,26.0525839702855,26.0442687020735,26.337560929,25.9179795045762,25.8480452137619,25.7023976153567,25.5285037117114,25.710302813442,26.2335219644503,25.9825055345494,26.1034959236776,25.814211618686,26.3877176039722,26.1813931179404,25.951715142436
"CPT2",24.4169953964944,24.4983837233351,24.0442687020735,24.2316922938932,24.4676214695644,24.0190314105745,23.9933447669109,23.8670283171295,24.4105403743571,24.5869203979367,24.3778247992137,24.274976391622,24.9715842481721,24.3238859921029,24.384427534038,24.384427534038,24.7129282828488,24.1332024304938,24.4983837233351,24.5754247590989,24.4738266190911,24.7023976153567,24.1410219349531,23.664922909938,24.3910001879615
"CPVL",22.8210421118553,22.745093258622,23.2389970945164,22.2792342256251,22.4014545455986,22.0459355942762,22.3211353810869,23.4800051940202,22.8782994294645,22.6342261127151,21.6540345937953,22.6885918158316,22.5068809000116,23.337560929,22.4323706223813,22.337560929,23.0258046391699,22.2035917583852,22.5189335602606,22.38574446251,23.2534966642115,22.6430634759743,22.7368610249249,22.4800051940202,22.5117140537476
"CRAT",25.2678519571886,25.4738266190911,25.5074859304423,25.667632197196,25.3443500946627,25.4040563407869,25.2891205739423,25.0442687020735,25.8551931806925,25.3811299439374,25.433007714483,25.828808994899,25.3273168975032,25.4861574210018,25.2785254587031,25.2678519571886,25.543331129389,25.2714185722088,25.715548983008,25.2785254587031,25.7207761446715,25.6540345937953,25.2426356715798,25.5696424065049,25.6264487621234
"CRELD1",22.9207075766924,21.9351708060044,22.5521549797761,22.625334281542,22.1425807628097,23.1078913419646,22.6800298023282,22.9548239216245,21.6186292576641,22.7915381175452,22.5777312264821,22.361853842302,22.1394614209655,22.5846285864287,22.0258046391699,22.145693374677,22.598325161209,21.9916159529941,22.4014545455986,22.1764556284477,22.262126969355,22.5165310700453,22.0359052291389,22.5800340123515,22.1425807628097
"CRIP1",24.8764270151317,25.2820658164083,24.5754247590989,25.2891205739423,25.152672294692,24.142918126077,25.2426356715798,25.1603872598201,25.1908410563618,24.9270530882017,25.5374184365192,24.9444631369066,24.429819436852,25.3477327340573,24.7795654758791,27.2802967235553,25.9693900347591,26.224350318552,25.0567237006465,25.746631586517,24.4861574210018,25.384427534038,25.4266240976922,25.7076725573973,25.0525839702855
"CRIP2",27.6797614189136,27.3910001879615,27.3409595054619,27.5462784134394,27.6389277014051,22.6028619418057,27.5089973973599,27.4938109935452,27.5462784134394,27.5165310700453,27.9371931185181,27.8740830746634,27.4472684076082,27.5462784134394,27.5240256065923,27.5969044865093,27.9088484928241,27.5536203887806,27.2891205739423,27.7644585834889,27.4153843465884,27.85638107293,27.3910001879615,27.3910001879615,27.9649915708616
"CRK",21.6096404744368,21.9985188132488,22.194602975158,21.8461330928181,22.2678519571886,22.8151893856098,21.7955070197481,22.1332024304938,21.9423484080774,22.3910001879615,21.7593875939415,21.6320082874653,21.9170689996291,21.9950715116303,22.3017328498644,22.2933369287433,22.1110796195957,21.9916159529941,22.1394614209655,22.3910001879615,22.3402804303536,22.1580770991329,22.1394614209655,21.8651412075852,22.5068809000116
"CRKL",23.4551305253812,23.5403778119997,23.4169953964944,23.6757296648946,23.5165310700453,23.7994650333168,23.7795654758791,23.7076725573973,23.5285037117114,23.8670283171295,23.7491918268356,23.7695118112152,23.4425304886016,23.6757296648946,23.8093128192732,23.6864560714876,23.8190938400658,23.3645279766003,23.6971033156872,23.9134212226139,23.6208677298601,23.828808994899,23.6971033156872,23.7994650333168,23.8190938400658
"CRMP1;DPYSL2;DPYSL3",23.2214030345017,22.9742129067327,22.9689507913273,23.05920184905,22.9565973638157,22.6518470345575,23.1779766565706,22.9369685570668,23.0375818069463,22.8093128192732,23.0772460245198,22.6518470345575,23.1425807628097,23.29614100162,22.8726748802706,23.2491620739476,23.2331562159274,23.598325161209,23.112671120078,23.3645279766003,22.9671924790549,23.2448144211117,23.010519910719,23.0409291287284,23.3645279766003
"CRP",22.7076725573973,22.6342261127151,22.2763970663216,21.3910001879615,22.4551305253812,20.9024222236647,22.2272915938641,24.7389234913818,22.5960514096889,22.3239964858957,23.5044582377448,22.4413284822262,22.2429417318823,23.0575502231789,21.8876252217366,23.6096404744368,22.8014399755019,22.7271191662209,23.6757296648946,23.2360796111341,21.4775369384295,22.6373626455744,22.5285037117114,23.3100801925779,23.7795654758791
"CRYAB",30.8755484836679,30.5933466670962,31.3249590267682,30.8828532842911,31.2534966642115,31.0672778554286,30.8233522725425,31.4871163409712,30.5108845069042,30.9399971913948,31.0736756266267,30.7926554753196,30.9399971913948,30.932976763717,31.0989867151559,30.8384591649327,30.5663796194959,30.4726651846737,30.8608269779611,31.1052457056276,31.0282837238127,31.1960111695508,30.7691965024956,30.9399971913948,30.7373124414758
"CRYL1",21.5308863630224,21.5498072249196,21.4425304886016,21.7994650333168,21.7755524133725,21.7715281568137,21.7389234913818,21.2820658164083,21.7634458105158,21.6540345937953,22.1014935707665,21.3538015700072,21.7593875939415,21.4873847243858,21.5869203979367,22.206575616824,22.2735543165528,22.2419086899363,22.1976054633195,22.0053888026158,21.7875582666327,22.2006017157794,21.8151893856098,21.9351708060044,22.2678519571886
"CRYM",27.9539363823526,27.5681931898678,26.6594890238874,26.9202532560963,27.2714185722088,26.532967959856,27.1213931282042,26.9976577597819,27.8740830746634,27.2891205739423,26.5255198532726,27.1889564120168,27.3324480056064,27.66627818955,27.29789078357,28.0348563777362,28.1064942518249,27.4472684076082,27.4073020002906,28.013717610678,27.4393632095229,27.9202532560963,27.4153843465884,28.1936634146944,28.0659948895451
"CRYZ",25.7644585834889,25.4008033629918,25.1371174804972,24.6264487621234,24.9933447669109,25.5869203979367,25.3169996065177,25.2058302305812,25.330739663144,25.420212109178,25.4266240976922,25.2353493175013,25.4169953964944,25.3778247992137,25.1449158510576,25.4040563407869,25.4425304886016,25.2785254587031,25.746631586517,25.7023976153567,25.6703364061244,25.7491918268356,25.3477327340573,25.5074859304423,25.5580077060215
"CS",29.7356995905075,30.0348563777362,29.8828532842911,30.1361397135734,29.9117081469633,30.0736756266267,29.8324353773049,29.6931198017687,30.0863866783763,29.7549358093704,29.6864560714876,30.1238613837949,30.2307765877115,29.9117081469633,30.1361397135734,30.1483144275195,29.9949636506127,29.9117081469633,29.794205926883,30.2421813509837,30.1483144275195,30.3195858546693,29.7911033557068,29.9117081469633,30.0989867151559
"CSDC2",21.6275623824341,21.9387640707284,22.5068809000116,21.8764270151317,22.9423484080774,21.9819304168624,22.4551305253812,23.3910001879615,21.4971657451784,22.2214030345017,22.5237265714495,22.1300627229633,22.3725207673538,22.38574446251,21.8575679878804,22.5754247590989,21.535639892993,21.2302268848887,22.05920184905,23.0805026738505,22.2763970663216,23.5638367848237,22.6231027342434,23.828808994899,22.351107460838
"CSDE1",20.5544989202444,20.6186292576641,20.4374594990541,20.6714166720235,20.9601377215209,21.0821282458996,20.6540345937953,21.3321064989079,20.6627518108964,20.1580770991329,20.3100801925779,20.2419086899363,20.6885918158316,20.6800298023282,20.4775369384295,20.0821282458996,20.6540345937953,20.4676214695644,20.3962368363276,20.8575679878804,21.0088115682566,20.8112743356065,20.7223406071862,20.0425998817129,20.7553179296324
"CSE1L",22.8073486323927,23.1626937272032,23.1749329950178,22.9115938695629,22.9636694124912,23.5285037117114,22.8745521675113,23.2389970945164,23.2331562159274,22.5754247590989,22.8764270151317,22.7471439981867,22.9152462640222,22.8053817676833,22.859465023053,23.0122262326694,23.2820658164083,23.224350318552,22.9152462640222,23.351107460838,23.185557835555,23.0291793659506,23.0821282458996,22.8857648797111,23.3910001879615
"CSK",20.5638367848237,21.1269161676464,20.5731145984117,20.3429948150506,20.4475837163278,20.8575679878804,20.8575679878804,21.0156328341126,21.1142608668404,20.7553179296324,20.6704614234227,20.6275623824341,20.6971033156872,20.7150356173014,20.2989396349727,21.5498072249196,20.7139771342515,20.7306558753982,21.1825301428574,21.0425998817129,20.3645279766003,20.7553179296324,21.2360796111341,20.406653452273,21.1269161676464
"CSNK1A1",21.6627518108964,21.0019578972156,20.9459238623012,20.8726748802706,20.7389234913818,20.0577414168216,19.3419704634192,21.0558967043264,20.8190938400658,20.4971657451784,20.5823331284411,20.6096404744368,20.3321064989079,20.5165310700453,20.9459238623012,20.7795654758791,20.5068809000116,21.1580770991329,20.0558967043264,20.7471439981867,20.194602975158,20.206575616824,20.9459238623012,20.4676214695644,20.7634458105158
"CSNK2A1",22.2419086899363,22.2792342256251,22.3183795157964,21.9742129067327,22.2592559335002,21.8229877561703,21.8307441998047,22.2154903416318,21.8651412075852,21.6800298023282,21.7955070197481,21.6971033156872,21.8726748802706,22.2272915938641,22.2154903416318,21.8190938400658,22.0053888026158,22.145693374677,21.9387640707284,21.7306558753982,22.3348362916635,21.6540345937953,21.9024222236647,22.0624994391506,22.05920184905
"CSNK2B",21.7553179296324,21.7306558753982,21.9279573157718,21.4425304886016,21.8268711906575,21.550089786337,21.2006017157794,21.8726748802706,20.6627518108964,21.4912691389091,21.6540345937953,21.7223406071862,20.9530482967346,20.7634458105158,21.5213320563092,20.9387640707284,21.7755524133725,22.0492636119939,21.743039599854,21.7795654758791,21.2534966642115,21.8950426932991,22.1078913419646,21.4966899795796,21.0950673016071
"CSRP1",23.0156328341126,23.2534966642115,22.9494904773214,23.8670283171295,23.0902287446707,23.3953994993177,22.4775369384295,23.7895495644517,23.0375818069463,22.7244239216867,23.5638367848237,22.5261171188745,22.535639892993,23.05920184905,22.859465023053,25.3341543275568,23.9671924790549,25.0062452556187,22.6992233675615,23.1300627229633,22.5141245723382,22.7118786683676,23.2184497171123,23.9759626886826,23.9494904773214
"CSRP3",29.29789078357,28.4314144564074,28.8593465314065,28.2891205739423,28.6215665407436,27.2444515246085,27.8080855158892,29.1434568638702,28.4551305253812,28.2399075994636,28.1794960827678,27.9315685693242,28.0964754959999,28.4234216656538,28.8740830746634,28.3022559761314,28.8711477836389,28.3910001879615,27.8504318065988,29.0608515862691,28.8414616530942,28.2935123430594,28.5165310700453,28.9343835849312,28.6897917840509
"CSTB",25.664922909938,25.3578333240263,25.6458140869903,25.5225298106668,25.6594890238874,25.0894207384659,25.3238859921029,25.4266240976922,25.8263863326321,25.6944488622412,25.9383154017648,25.5374184365192,25.9134212226139,25.9715842481721,25.7050374972294,26.2169707881864,26.010519910719,25.8973528539863,25.4040563407869,25.8670283171295,25.8950426932991,26.2714185722088,25.664922909938,26.139071028583,25.8740830746634
"CTBP1",21.0624994391506,21.1885791875302,20.2649923030494,21.3645279766003,21.9060978818081,21.5330356879217,21.348408311237,21.0756149389409,21.7013403085736,18.6072074829214,21.3804695204693,21.1642293261144,21.4626380620501,21.7553179296324,20.7553179296324,21.6843171607313,21.304520667236,21.8229877561703,20.9170689996291,21.9459238623012,21.2763970663216,21.8575679878804,21.4526193062251,20.8801694168175,21.7955070197481
"CTBP1;CTBP2",20.9170689996291,21.194602975158,20.9387640707284,20.6627518108964,21.0492636119939,20.3270243057778,20.8950426932991,20.9315685693242,21.0690720930741,20.8346068394371,21.1014935707665,20.9881520976905,20.9881520976905,20.6275623824341,21.1332024304938,20.0690720930741,21.0156328341126,21.5261171188745,20.535639892993,21.0088115682566,20.5544989202444,21.0492636119939,20.7955070197481,21.0558967043264,21.0821282458996
"CTNNA1",24.5638367848237,23.9933447669109,24.2020975117049,23.828808994899,24.0442687020735,23.7491918268356,24.1410219349531,23.8857648797111,24.0934562517011,24.5580077060215,23.718164931215,23.8384591649327,23.7994650333168,24.1718828986579,24.0274929893227,23.6757296648946,24.0019578972156,23.4676214695644,24.0608515862691,23.8950426932991,24.0525839702855,23.9405573525514,24.4040563407869,23.9846799057837,24.3778247992137
"CTNNA1;CTNNA2",24.9715842481721,24.4361889617277,24.4738266190911,24.2169707881864,24.5105072824176,24.4800051940202,24.6264487621234,24.3238859921029,24.4234216656538,24.8239595952376,24.1487992855448,24.351107460838,24.1565349343244,24.4040563407869,24.3578333240263,24.0608515862691,24.1642293261144,24.1174351146355,24.274976391622,24.0442687020735,24.2534966642115,24.224350318552,24.6917895157907,24.1332024304938,24.8432601511965
"CTNNA1;CTNNA3",22.6627518108964,22.3156183761193,22.4014545455986,22.1549911192591,22.5754247590989,22.2184497171123,22.6231027342434,22.4725877224577,22.2302268848887,22.6843171607313,21.1078913419646,22.351107460838,22.2534966642115,22.5869203979367,22.2302268848887,21.4775369384295,22.470106732954,22.3457041023086,21.8876252217366,22.2848918604871,22.3778247992137,22.3883747185546,23.0036743698046,22.3156183761193,22.8093128192732
"CTNNA3",24.330739663144,24.4983837233351,24.1794960827678,24.224350318552,24.0359052291389,25.3778247992137,24.0190314105745,23.8764270151317,24.3645279766003,23.9846799057837,24.1718828986579,23.9134212226139,24.7644585834889,24.0442687020735,24.1410219349531,23.7285815471603,24.010519910719,24.2316922938932,24.0772460245198,23.6430634759743,24.351107460838,23.6864560714876,24.9405573525514,24.2820658164083,24.1718828986579
"CTNNB1",26.0954697831387,25.3544743119364,25.5014241776551,25.1756945126079,25.1756945126079,24.9627872999349,25.3238859921029,25.5638367848237,25.3238859921029,25.3975430338282,25.0062452556187,24.8043973288591,25.4983837233351,25.6124554900439,25.023268403461,24.9846799057837,25.1603872598201,25.1253403127209,25.0608515862691,24.9715842481721,25.464508857697,24.8857648797111,25.8504318065988,25.3942753199943,25.5255198532726
"CTNNB1;JUP",24.8575679878804,24.4551305253812,23.9583686286679,24.4361889617277,24.3443500946627,24.3975430338282,24.6264487621234,24.6864560714876,24.1718828986579,24.6096404744368,24.5344529780426,24.1870693024726,24.7440667946577,24.6320082874653,24.4738266190911,24.1718828986579,24.3910001879615,24.2534966642115,24.4105403743571,24.5403778119997,24.598325161209,24.4361889617277,25.0853739054032,24.7542987172687,24.4861574210018
"CTNND1",21.6408592050475,22.4349173044917,22.1734087528888,22.1703554289113,22.1332024304938,19.497352893477,22.0950673016071,22.2792342256251,22.2006017157794,22.0756149389409,22.206575616824,22.2477143116175,21.9279573157718,21.8112743356065,22.0392564386385,21.5869203979367,21.9777103509689,22.1332024304938,21.7634458105158,21.8575679878804,21.8151893856098,21.5165310700453,22.0853739054032,21.7223406071862,22.1549911192591
"CTNND2;PKP4",19.1442399981924,19.9459238623012,19.5330121760728,19.4983467119496,19.2562478556031,19.3589765592975,19.5788499183807,19.383695856031,19.5734548863377,19.6032586850052,18.7978198185039,19.0739784304303,18.9136169775711,19.9084600578722,19.7929538868668,19.1482878913855,19.2761721246776,19.3824253763179,18.7995282733572,19.1330167499663,19.3908847677413,18.4726392817715,20.2419086899363,19.1151986315474,19.4020231782815
"CTSA",19.1947784923775,19.1833179544214,19.8983873454692,19.2981834198792,19.3647181860736,19.4834910682264,19.3274539641549,20.3962368363276,19.2654754104916,18.760875849889,19.0762728145323,18.9262988907327,19.915675178606,20.3751752207998,17.6544122681489,19.309229861724,20.0291793659506,19.4141236380603,18.9804603764566,19.5316860514688,19.7849910154869,19.9881520976905,19.4374716907917,19.9194147498524,19.7820543811793
"CTSB",26.8019332889076,25.384427534038,26.6458140869903,25.5044582377448,25.9111366694194,25.7720318031937,26.1487992855448,26.6458140869903,26.0442687020735,26.7517475317394,26.4784630292118,26.3544743119364,26.5696424065049,27.5462784134394,26.7129282828488,26.7770586202685,27.2534966642115,26.5418552264052,26.814211618686,26.6730355557253,26.8973528539863,27.008384166375,26.8857648797111,27.589780052076,27.2076929745984
"CTSD",28.3066080006711,27.4861574210018,27.5609251894038,27.4472684076082,27.3494210842101,27.7129282828488,27.6039939112957,27.5388988830738,27.8384591649327,28.2847153948223,27.8740830746634,27.8799358009089,28.9427958247474,28.4707273804322,28.4153843465884,28.6864560714876,28.85638107293,28.466843945945,28.4629500298405,28.66627818955,28.9230904153999,29.3703604219024,28.8203118182224,28.6997528941011,28.9677421818777
"CTSG",22.0950673016071,21.9387640707284,20.0690720930741,21.3429948150506,22.4576373809918,17.6162113905675,23.4922835237987,21.1518985242037,22.1014935707665,22.2820658164083,22.4922835237987,21.9916159529941,22.4118336913786,23.2140083743306,22.8423012312271,22.9512704837667,22.8820369834743,22.9297640724774,22.4775369384295,22.3211353810869,23.3778247992137,22.1078913419646,21.1394614209655,21.7055648944353,23.1363353199788
"CTSL",22.6005953348338,22.0224219997753,21.8499548037705,22.6843171607313,22.348408311237,22.660577439662,22.6430634759743,22.406653452273,22.2820658164083,23.1206023937142,22.7034541478395,22.2905273951565,22.4824692339717,22.9530482967346,22.3348362916635,22.6885918158316,23.0442687020735,22.3073031079073,22.7815678287903,23.0674317346929,22.8913387245356,23.194602975158,22.2389970945164,23.5521549797761,23.2820658164083
"CTSZ",24.194602975158,22.1580770991329,23.5521549797761,23.4169953964944,23.828808994899,23.7076725573973,23.8950426932991,23.4922835237987,23.5403778119997,24.6096404744368,23.8480452137619,24.224350318552,25.1908410563618,24.6430634759743,24.9890188415081,25.2353493175013,24.9405573525514,24.1332024304938,25.3611845335259,24.330739663144,24.4040563407869,25.0567237006465,24.8575679878804,25.5374184365192,25.4393632095229
"CTTN",24.351107460838,23.8764270151317,24.0690720930741,24.2095533166239,24.2462650949805,23.9042612233284,24.1870693024726,24.6757296648946,23.9225234297212,24.3645279766003,24.7129282828488,24.224350318552,23.9759626886826,24.8670283171295,24.4169953964944,24.7440667946577,24.194602975158,24.5521549797761,23.9671924790549,24.7023976153567,24.0359052291389,25.2353493175013,23.9042612233284,25.2058302305812,24.6971033156872
"CUL1",20.5261171188745,21.0156328341126,20.8190938400658,20.6804342877225,20.4971657451784,20.2749524625937,20.1580770991329,20.6275623824341,21.2989396349727,20.6334094269985,20.3321064989079,20.8112743356065,20.0156328341126,20.6364405337805,21.4221386997704,19.780259405578,21.1269161676464,20.8346068394371,20.9459238623012,20.8589248396222,20.3645279766003,20.7040766844061,20.8268711906575,21.0359052291389,20.8736410355341
"CUL2",21.406653452273,21.5165310700453,21.3429948150506,21.1394614209655,21.1885791875302,21.2346397951567,21.2302268848887,21.7055648944353,21.5308863630224,21.3266313688418,20.8575679878804,20.9950715116303,21.2006017157794,21.2763970663216,21.0425998817129,21.5591754074538,21.4374594990541,21.5308863630224,21.5777312264821,21.4725877224577,21.5823331284411,21.0624994391506,21.1885791875302,21.1142608668404,21.3321064989079
"CUL3",21.4272637319482,21.1518985242037,21.3645279766003,20.9811993370488,20.9742129067327,20.7608121481291,20.9530482967346,21.7139771342515,21.1332024304938,20.7003352144209,20.8346068394371,20.406653452273,20.8651412075852,20.9170689996291,20.8876252217366,21.2006017157794,20.8801694168175,21.0425998817129,21.224350318552,21.2184497171123,20.9742129067327,20.8423012312271,21.1580770991329,20.3100801925779,21.0156328341126
"CUL4A",20.8499548037705,20.5638367848237,20.206575616824,20.5165310700453,20.1206023937142,19.9688653132602,20.2184497171123,20.2534966642115,20.6186292576641,19.8628295338008,20.5544989202444,20.2649923030494,20.6005953348338,19.9315685693242,20.2302268848887,20.5068809000116,19.7777048029128,20.406653452273,20.4169953964944,20.2419086899363,20.1206023937142,19.3522762444112,20.2649923030494,19.5843313009883,20.4775369384295
