"","young_1","young_2","young_3","young_4","young_5","young_6","young_7","young_8","young_9","young_10","young_11","young_12","old_1","old_2","old_4","old_5","old_7","old_8","old_9","old_10","old_11","old_12","old_13"
"PC(15:0_20:4)+HCOO",3.11822912706766,8.67587052226161,6.53240232473245,5.32160797295317,9.1009165045026,8.63616927038505,6.07108824478883,5.45093892066581,4.11099469518846,7.26456560361915,4.91664538737221,7.18354947616385,7.50781771282989,7.04205794721512,7.42426046118075,6.60740515276046,7.53297399578531,4.11212216592602,9.29853921774924,6.8469229251385,4.12320127530898,5.9976465200604,2.16712192181059
"PC(16:0_14:0)+HCOO",6.79036013993005,11.9605418765999,9.62302311402673,8.12273710189815,12.1377904418689,11.4919779281323,9.04521663606653,8.50483421041783,6.95193590253217,11.1650310496612,8.06864557886458,10.0798149978617,11.2714700505205,10.9574060974128,10.5049366285106,9.81741499766883,10.6088576741403,7.02778067122841,11.9409787215115,10.1583312855833,7.39683899162942,9.88167524618854,5.72156830283862
"PC(16:0_16:0)+HCOO",8.97970554426019,12.7622690736333,11.2637857781748,9.25190900324014,13.4252442926354,11.9150887920094,10.17998799457,10.0492919687652,8.49932017725663,12.2124015657646,10.3013733263199,11.2133045416243,12.187107995819,11.6977176568865,12.041332587554,10.3242170861778,12.6598620956544,8.94303346815266,12.3829358422153,11.3133100080636,9.79715953335307,11.430386758567,7.9392986172215
"PC(16:0_16:1)+HCOO",8.39844765645228,12.8601869508402,10.6503280735372,8.51794234776666,12.7115213383225,12.4658402360599,9.78235215710904,9.6104911700791,7.79347178866776,12.6927398141548,8.56947878070901,11.0780483901012,12.1497998200904,11.6769391796116,11.2922352859553,10.9997317281762,11.7619488678316,6.95006741448394,12.6039657199363,10.754846704542,8.09413834200159,10.731643665379,6.17330376878075
"PC(16:0_17:0)+HCOO",2.14409431558199,6.48460162228066,4.93724783099715,3.73560464792271,7.10826844246496,6.24120041903641,3.8384239837931,3.95812767285427,3.00897233515551,5.79749701578238,3.89020208114286,5.48772714651675,6.38067337781083,5.13321516596132,5.62831222290429,3.2488751982417,5.96193689240359,3.49553779412633,5.99036878783189,5.0565050818583,3.67869095670167,4.81356869646891,1.83216068671113
"PC(16:0_18:1)+HCOO",11.5465818096199,16.2718919776882,13.8671516506741,11.8851466544249,15.6356537317705,15.6570668054853,12.9687661345185,12.6526380945187,11.1177600867476,15.2905563894245,12.2154676495797,14.3098122408493,14.720404197117,14.3812404739819,14.4117966083238,14.0893943761374,15.292824452093,10.2870487996091,15.3628723129113,14.0805846028098,11.546329842424,13.9809384300357,9.10643749183923
"PC(16:0_18:2)+HCOO",10.7335475932128,16.3843730106346,13.6130906354175,11.8628263637965,16.2254404112714,14.9977351375089,13.4365048854733,12.3399107528703,11.3685506736494,14.9966880679245,12.5892421294341,14.6253523220831,14.5518562534197,14.131236515761,14.8896259128548,14.4839141683303,15.837563459818,10.5412847043786,15.2699328399487,13.9762110745815,11.3886582179529,14.5855496865355,9.61008934802826
"PC(16:0_20:4)+HCOO",10.1729782892212,15.190498904417,13.0859480935237,10.9892690565636,15.3648632721126,14.5701079457767,12.2978953331704,11.8206200117672,10.4269901504027,13.6806320570189,11.6039866186477,13.4429637823096,13.7708894976681,13.7604500249486,13.8423253759692,13.2780156016282,14.3741902306666,9.80835181345252,15.122187498225,13.1447955852909,10.6658683190972,13.0677334582139,8.74226290627098
"PC(16:0_20:5)+HCOO",7.45160873138739,11.4762325804123,9.0601597365772,7.58916558529235,11.5243896902596,10.7231903084782,9.82393796590102,7.95442944910061,6.66003727453615,10.2996873199873,7.54040522953385,9.85993386650725,10.5097894915643,10.4734788786397,9.75533892060716,9.16175957932346,10.3822158676995,7.456073810436,11.7839806881984,11.4307607176148,6.37663014166921,9.35575510128877,4.75579539670102
"PC(16:0_22:4)+HCOO",4.55140923209507,9.9076041965241,7.76265778787363,5.4153133336702,10.0337899046375,8.81835365757803,6.71623790597084,6.42993671379423,5.45763166605117,8.67152644650248,5.7921851723531,8.01347981267555,8.01962722835867,8.28395750458106,8.13476953248242,6.94959618322566,8.6350952897115,4.86681153189312,8.14866089471554,6.56955859670764,5.11251552393837,6.80580954149049,4.12011099714259
"PC(16:0_22:6)+HCOO",8.52671936606387,12.6808287934218,10.2110194186275,8.48002584720615,12.4677693401619,12.4601640735339,10.1811038965693,9.28165506433278,7.69567243953985,12.1118004119693,9.38159654814828,10.5977064752669,11.51648081617,11.0971366062536,11.516021637698,10.3297607513041,11.7811241222725,8.69378412137404,12.2569133891115,11.7354885494751,8.53847220879697,11.0585114574613,6.72940225709977
"PC(16:0e_16:0)+HCOO",3.8540496235141,8.15495058843903,5.79386597648131,4.31844332579543,8.26206344690914,6.60678491456026,4.6566495575275,4.95841759141857,4.04347501877485,7.30790651997868,5.26912442882399,6.24638913236656,6.86120058712662,7.07557569103554,6.62578416804112,4.45404321705992,7.26852143025788,3.90263305603262,5.93696397926699,5.567075407939,4.17791153279875,5.88753395710429,3.37740829578772
"PC(16:0e_20:4)+HCOO",6.55731674255568,11.0562289166346,8.66521229531051,6.94350252564595,11.0304446564836,10.6872412615671,8.26198328078562,7.14223269754707,6.46016449302416,10.2425904965193,8.36842791433706,9.96747875881451,10.271843390529,9.55276824798228,9.92784941074777,8.57613925179809,11.4061633287911,5.75704550406839,9.88624030254925,8.77982494014372,6.50619118812105,9.28224770355379,5.00172180428942
"PC(16:1_20:4)+HCOO",5.45599604203664,9.25186511004677,7.0983602566481,5.14531518322346,9.44670508638513,8.91112108660424,6.55259745522654,6.45660981240599,4.47787840180053,9.17170207649307,4.74204315061112,7.66469343230097,8.59957518154621,8.50984392788138,8.0761778607845,7.27444790507908,8.17853154181745,4.12106077798158,8.83826765069357,7.3807538247675,4.27326831049492,6.91389222333585,3.35190728017715
"PC(16:1e_18:1)+HCOO",6.85733364821359,11.0777873275841,9.87973490457487,7.08056397039095,10.7787209084888,11.9734184658951,7.20717751173506,7.0346669899664,2.13725431469354,10.4796535639777,8.03704252156281,9.92788705843707,11.2850148859075,9.40785768591727,9.59778230275686,8.52434665770789,11.6727733369164,5.34517069888881,11.6007487663042,8.41466343054877,1.52370902918694,9.31309134274951,-1.76278889055897
"PC(16:1e_18:2)+HCOO",6.77167898030213,13.1209210633571,11.0222419948243,8.44353820139775,12.9547303560983,12.5570189783174,9.66901770468715,8.21534204708782,3.80737666124709,11.8755191752127,9.19879140408866,11.659132593147,12.1996020313682,10.9784362809619,11.7089879097866,10.4068923161596,13.6052432122549,6.72173228076755,12.4888986096449,10.0491184903702,1.81943192794867,11.3404287559226,-0.507703880426066
"PC(16:1e_20:4)+HCOO",3.65242373660571,7.08117658530509,4.61404749153595,3.19668278815958,6.9612449647744,7.79248097269977,4.84809246390302,3.20821812099988,1.250386117454,6.99965985807517,4.42700874586708,6.04203880280784,5.70805648847974,5.08845853168871,6.40671077730361,6.10058413135676,7.86982425323377,2.74804468807163,6.84250624663421,6.7888698864906,2.37096009018368,6.33715961056175,-0.350174661663443
"PC(16:1e_22:6)+HCOO",6.34230622255432,9.72819160113759,8.89220165672549,6.41772221220998,9.96767038200361,11.4504313171592,6.73830902465167,6.52076430522744,0.0376866551173412,9.60568488876901,8.06270075032382,8.63486555760861,10.1743777949097,8.42270335008165,9.40626321342793,8.0907475204501,10.2065861130814,5.38587995785293,11.4625379361709,9.45126125656729,-0.0112462894415185,9.03000507835771,-3.26272547134336
"PC(17:0_18:1)+HCOO",6.42520316505385,11.2182824554496,9.01116730069241,7.21858845207552,10.61575961435,11.1732769652656,7.89747173265116,7.75980037816299,6.8928226283329,10.3447854600063,6.85200643521971,9.62150670822589,10.1401113368013,9.08005567542119,9.21262559551673,8.39528610040523,9.65533764973459,6.12111377303385,10.0868550309868,9.1557478991719,6.4345822277812,8.56034451789302,4.52334055249691
"PC(17:0_18:2)+HCOO",5.46734959817006,11.4911043923276,8.76961791552343,7.29343954822896,11.3411434263001,10.697080392717,8.6048360463057,7.42864000076302,7.38955997253917,10.348924490117,7.29952243759782,10.102432549608,10.0624857634225,8.79697208230114,9.87172214526941,8.87717822523556,10.6497456451008,6.37462796332856,10.093262471287,9.16202981106127,6.35863529384525,9.21970067196242,5.36194081011209
"PC(17:0_20:4)+HCOO",3.61961487869583,9.16908115681299,7.05752882435708,5.1361984635488,9.27364219248777,8.91383115649546,6.21723488025139,5.76352760609532,5.21197501946653,7.59382814631459,4.93798514450962,7.75052156312863,7.52586756155414,7.22196544634135,7.44278995341897,6.7936031103094,7.86023055417061,4.32788175567282,8.73669410007767,7.19020639268791,4.77566681841771,6.29787788653338,2.64317086114045
"PC(18:0_16:0)+HCOO",6.20258260118605,9.23161366039571,7.67229579911391,6.67430559560112,9.79902666927678,8.61209760625709,6.67807329145174,6.68469366023149,6.42856708296673,8.50587129573603,7.14193438624865,8.01523963398074,8.84605087869112,8.39692293056426,8.09934412488474,6.40014120580102,8.69488638690514,6.56355410286402,7.92059290108962,7.70739263189913,6.57810423233681,7.88410042471594,5.60054183312616
"PC(18:0_18:1)+HCOO",8.71908678071548,12.6441488157439,10.9571414908947,8.76933209484268,12.1224576388345,12.30146221437,9.30158336268144,9.12002256580806,8.87419309052787,11.6055234121776,8.77893898848404,10.8718788131565,11.4678085559007,11.0696796599189,10.6351700442086,9.70282377321853,11.3059913318288,8.3584735000246,10.6280297006054,10.533062247231,8.51322899965777,10.4170175445127,6.82392201871819
"PC(18:0_20:3)+HCOO",5.21926081436088,10.1733873740713,7.84994824211108,5.72150948998742,9.87637475075745,9.03790250358839,6.7232215733739,6.67590150822022,5.48843287653888,8.66999627213713,5.49446890144154,8.01615752836646,8.37660167009775,8.55810042161367,7.77447034405517,7.16517889680873,9.42229138419747,5.36182578048619,8.35307419566616,7.09458001721839,5.46094686036256,7.23117863090213,3.35196271491647
"PC(18:0_20:4)+HCOO",7.31067704763467,12.2305119728194,10.7860767314914,8.37884899237305,12.6800386024663,12.0515581539041,9.50754562302072,8.94663538047329,7.91775861863839,10.9469697121776,9.09682773301035,10.8519462056332,10.9031985256691,10.892500655338,10.9025070984621,10.5057288873083,11.5199572123624,7.21821516894004,11.8453476287442,10.0884513108753,8.40843934872985,9.95458461766838,5.71210345462685
"PC(18:0_22:4)+HCOO",2.73503688203217,7.33187908118873,6.08288876514119,3.10042086969283,7.3522610883245,6.36390572970008,4.18236060477226,3.90277322191691,3.91153403193014,5.91359239120848,3.60069861317893,5.43229426038721,5.70190859694636,5.57076235086021,5.41959321773448,4.2821926129536,6.10071926405314,2.93528700254915,4.74615251463528,4.01684553035048,3.1691179276969,4.41437755657998,1.85698979423878
"PC(18:0_22:5)+HCOO",3.81902629993098,8.9398113669908,7.40799012499219,4.59697257626096,9.15068998363294,8.30409644379108,6.27872047915113,5.3645553327566,4.53643164316306,7.22827232500115,4.86980678343941,7.37857210680204,7.64307969766557,7.21059036261409,7.14935066120544,6.91582218246034,7.7930427500241,3.60217798491988,7.96661902827045,6.90153343137393,4.33745710835478,6.11909023158407,1.75686162060941
"PC(18:0e_20:4)+HCOO",4.08914921779891,8.17745475127865,6.27954639796421,4.70542902815259,8.27991363449445,7.9846518409214,4.96240370502809,4.47241751570254,4.81739125758864,6.93890591628872,5.82029509137251,6.84470572424555,6.74472037600259,6.95415152797239,6.6240882957092,5.12345160029737,7.27420108822913,4.00548049614398,6.36986509697163,6.278221419855,4.32008576462758,6.4409213262174,3.07454724719737
"PC(18:1_18:2)+HCOO",7.92814274124758,13.2471060426663,10.4310369098364,8.49470265551073,13.0379829855364,12.2668960548913,10.5269628360693,9.36281507400362,8.07731498232016,12.5682261033146,9.12384899709117,11.4660816283669,12.1547852073205,10.9877981857834,11.9003208951445,11.7147271664418,13.2440907798401,7.21694098756704,11.2751603664537,10.8366387701769,8.68403544605711,11.27581036154,6.80763408101218
"PC(18:1_20:4)+HCOO",5.19898200027517,10.1243354185153,7.85399513272981,5.57171903487705,10.1030687434583,9.04160417076822,7.56508452898733,6.50389078514487,5.39078547333485,8.90557060283144,5.88467361189962,8.42808160348657,8.7321138595479,8.9640190129866,8.52223240781488,7.97948944534981,8.6685866565507,4.44623929797708,9.20193318688669,8.54353340530459,5.42847803955006,7.14412479872762,3.44931996809705
"PC(18:1_22:5)+HCOO",4.02500178358459,8.65841539292773,6.70919739247681,4.19230634545643,8.78355666419518,8.10278663981008,6.02376012052022,5.35466372458809,3.86880970420872,7.35030732924138,4.34408994063977,6.82102294999408,7.74268280474291,7.12038862733834,7.13412231799621,6.95880712698503,7.84053168535573,3.08518238722227,7.99390564478748,6.67277431880803,3.90130445164769,5.87125272516292,1.45067685684792
"PC(18:1_22:6)+HCOO",5.64311280634135,9.34812989946361,6.91362689401836,4.52958444507048,8.75878176075857,9.81107308477101,6.7088750468856,5.75472336115186,3.86589754701239,9.44394259815702,5.78878030399271,6.96058882037694,8.5911113209624,7.68304748012603,7.86350674096971,7.31039955420604,8.56930202737023,4.84325293288632,8.24542735651795,8.16378981212786,5.45319548579386,7.34684929913164,2.50196823376563
"PC(18:1e_16:0)+HCOO",5.36883834952522,9.77347605515055,7.72740181660299,5.13527324018445,9.65203023948881,9.28424093883283,6.27213856868751,6.2215703306134,5.31039226066116,8.844498110271,6.49582735309325,7.75682061939208,8.24837798870036,8.4831969726114,7.68252625800891,6.31462442843253,8.56326345008576,4.81354475503513,8.35853388490865,7.00347889852117,5.25420947591442,7.13377216901305,4.06889849433944
"PC(18:1e_18:2)+HCOO",4.95286033160822,8.15336290643844,6.88395583988518,3.6685329844233,7.72123236997794,9.23423245090975,4.68712551407147,4.10724107597751,-0.244307873684849,7.61085191370975,5.1714792549257,7.02500763244591,8.74380278091203,6.53003024297636,6.82112325597437,5.59677427500831,8.85943231723083,2.78174943007709,8.17790870807053,5.57149052799671,-0.199606783838886,6.94108791317996,-5.18449366476897
"PC(18:1e_20:4)+HCOO",5.9705228512069,10.0310430913763,8.11979283592838,6.14222602137147,10.5421628057245,9.66008509280853,7.22346151974501,7.07142350902246,6.25165612081174,9.10569601955323,7.80423824720187,8.69782471699066,8.99375253193452,8.74173283071459,8.64252583338052,7.65597787607787,9.24824372703118,5.43976875498111,9.12193287723329,8.27175494148445,6.34518684985,8.16459835600174,5.26787970538591
"PC(18:2e_20:4)+HCOO",7.8820037027274,11.4669032324263,10.7495847611121,7.87058794087502,12.1071742038259,12.5331178683731,8.59310556454757,8.16453944354664,3.52700292724091,10.5029577564844,9.40584951005789,10.7881460760429,12.0385190536313,10.3509679324267,11.0087327479457,9.65449894737132,11.9675437994756,6.7488271792129,12.6183235882506,9.95451791132752,2.97862900454981,10.7242884561937,-0.29197074806722
"PC(18:2e_22:5)+HCOO",4.08923197091437,7.50747556876332,6.88026691769606,3.8490644244296,8.08756652698717,8.65870996881683,5.00449872661744,4.09058011375769,0.525289193075446,6.45688599339192,5.13085459354437,7.04993499641387,8.31091281421497,6.16140942929922,6.86869635618033,5.71881934326459,8.06619935916534,2.94652243964781,8.55084752314485,6.28200808491232,0.116486806989781,6.61230080351516,-0.370199060502912
"PC(18:2e_22:6)+HCOO",5.00797119226145,6.69971682452868,6.37616243851176,3.70512605333934,7.08099899470921,9.34099716739081,4.39416732047684,3.86424193736038,0.049873580365702,7.39061275123152,5.9099040988396,6.09903960940771,8.3329925863403,5.65988137021194,6.89319184667298,5.87805863684498,7.77092978543432,3.3821064153537,9.04589591387807,6.92864321057417,-2.80308926154011,7.00073538526307,-7.15504095051054
"PC(19:0_18:1)+HCOO",5.67178482962929,10.2663400476638,7.76421363811878,6.10045802777892,9.6754292731802,9.8782917254994,7.34026168040145,5.77748195574596,3.9775762501067,9.41184285316755,7.106377584165,8.98218909927613,9.09314512086602,8.25064369286969,9.06674611282957,7.57321816541312,9.95528859808427,5.0295531597673,7.73339608867548,7.78363257948173,3.61860313911233,8.83168389861643,2.97145931097589
"PC(19:0_18:2)+HCOO",4.87676273090334,10.1261883021751,7.34810903708193,6.32308723671955,10.2163925498403,9.2689524135111,6.89596159604871,6.3688111511433,3.9180369826887,9.05381524795908,6.19434958863579,8.72951118701148,8.75783600006043,8.84710182239372,8.53017466557069,7.41773985625297,9.41369462166667,4.88059857063684,8.62328756437234,7.65688985457842,2.83845750893749,7.9838325122141,2.31017449844104
"PC(19:0_22:5)+HCOO",3.16323033222698,7.17779214871063,5.20815093083688,3.4223833292104,7.10927928118447,7.20772669306058,4.88035597529412,3.89289744927503,1.97373749617144,6.16125589670936,4.41840794644779,6.36355345524347,6.70779355395281,5.49030870171478,6.22074584561903,5.33991465234118,6.63846053481033,2.61751256586264,6.21901718795206,6.45972330913447,1.19752975591503,5.93421667764887,0.336689843783984
"PC(19:0_22:6)+HCOO",4.12724264935221,6.71465884416728,4.54806143512858,3.49752545515351,6.85138574755053,8.08623074380622,4.77160693086375,3.76633795959728,1.19678025340715,7.3230651179764,5.58799566127298,5.97276514462236,6.97954107846124,5.42603893512515,6.93668179390984,5.79220008106363,6.81599726070666,3.81328542013582,6.72880103819439,7.18343180197167,2.10824502961998,6.85971376140072,-0.299639826709921
"PC(20:1_18:2)+HCOO",4.70367400766172,9.51084367434166,7.79929088906717,5.34868909614173,9.76566133564136,9.15684754203968,6.98896626314036,6.16614588853178,5.08067751262901,8.40417386192141,6.18013514122435,8.07884182206533,8.10598900504306,7.79315829562011,8.12944129303369,7.43776409147306,9.09477269793409,4.72685909270418,8.55721478450064,7.08364405481947,5.52827092543036,7.47872393051115,3.19084578686353
"PE(16:0_16:0)-H",5.17915153914208,8.38310293566427,6.73278363914913,6.21067587683589,9.11212993272718,8.67001478840558,6.88002821840541,6.15432222533785,4.69667767602474,8.81676487011185,5.97121342479795,7.5102384359404,8.63406959897119,8.16040067947787,7.97909731202231,7.57719621058655,7.68226037401048,5.45372148359272,10.1810084026844,7.58986322151519,5.35659025525663,7.25594671567845,3.63205149479273
"PE(16:0_18:1)-H",6.03098855055025,7.84180315901293,6.57425933707686,5.26955851466545,7.83591773150948,7.26894411079154,5.96815492220055,5.41157235357301,4.76655282261967,7.78579316617547,5.28321768273009,6.27939026527858,7.34990698186572,6.93252319761237,6.88362137342389,7.00941627174614,7.78761901845386,5.1253433237827,7.55929759842134,6.25525609477728,5.55050574422882,6.84398164383625,3.74665705859044
"PE(16:0_18:2)-H",5.43282410886501,9.18630937431566,6.74057376800997,5.79095816374535,8.87842074933168,7.23826137226439,7.22236432296675,5.62084463532464,6.08680815726305,8.91707743972593,6.42653031062216,7.51776940653677,7.59910440085075,7.00809832531628,8.08130092662561,7.60233141510698,9.45322902061108,5.68394262415959,8.06871608708568,7.04642803040096,6.0513535286431,7.85576774693627,5.21690530641741
"PE(16:0_20:4)-H",8.64447775967712,12.1715955397974,9.75745036776415,9.02400032444582,11.911500336839,10.7116973687726,9.87989972228135,9.69503074883095,9.09400795944641,11.6255552011017,9.93599078195261,10.9262046009364,10.6407599153547,10.4664948995628,10.7060192127465,10.3771483087554,11.3901766335319,8.63220411231332,11.5574539688781,9.85244346634759,9.70705462105633,9.99331412272819,8.01728523010787
"PE(16:0_20:5)-H",4.19787962877797,7.49831334013694,4.54912200712269,4.40580267976496,6.91047024068275,5.58807234479432,5.99729651777578,3.67899605084759,3.97980965881292,7.01483572036924,4.01104377141854,5.86526291605415,6.50557718723244,6.22989411226616,5.62398255133888,5.04194970951854,6.73756902528238,4.63941971646511,7.20404891542143,7.18995647841666,3.61888360521678,5.38634984173083,1.96099615412248
"PE(16:0_22:6)-H",5.98322153488919,8.95418828042864,6.66341049562178,5.74760308684802,8.41693796771291,8.02768232059604,7.0819910187306,6.19716915958068,5.19960933635533,9.24072884351336,6.23608418756431,6.80496275488951,8.09194951670468,6.96813032536495,7.73532851945114,7.60254723212029,8.57300544914422,6.26241670377047,9.08563093341537,8.31584213240362,6.52410464054262,7.85721288578199,3.65208825038945
"PE(16:0e_20:4)-H",4.64782705190767,7.18728815965209,5.13032420842849,4.34151351669735,7.04118282706146,6.43852339086505,5.00005817911116,3.63899067456207,4.35851070170566,7.79579715726964,5.01020772404235,6.05132140658884,5.13220624082647,6.92668107682999,6.40627106177621,6.12475161489385,7.01484605166755,3.35399780090257,7.06576819816977,5.50304937160582,4.47273501066017,6.22373698630724,2.50353339594752
"PE(16:1e_20:4)-H",7.0778373503888,9.03287564329053,9.57186785791288,6.7027046130419,9.97056757263982,10.2376449185347,6.28268660243933,6.58586552322714,2.64154760541596,8.84609306426535,7.23407286871994,8.6468563926575,10.5495206084551,8.14082152809215,8.67837501252033,9.26729536139844,10.8760612231553,6.3705553266069,12.4152915357372,6.91262952716041,2.88977484060812,8.5493480259973,0.130430729232807
"PE(16:1e_22:6)-H",4.84975457484707,5.67065558919594,5.99601657871981,3.26439486954889,6.19395244027681,7.04734564793716,3.17440292029366,3.26962730489736,-0.91301287981151,6.46017173690048,4.39593017785129,4.81218252141729,7.45175813001092,4.3601343569723,5.56887229075635,6.50908729148583,7.66752807477185,4.07652039700309,9.6745585111537,4.8786223842049,0.426440512833583,5.62991840105972,-2.86058605011697
"PE(17:0_18:1)-H",3.72402388608093,7.26053197772205,5.32873944159222,4.64573444966393,7.32595172675204,7.26486557674989,5.15510196260823,4.85721408746474,3.63268522091117,7.31696551163965,3.74596322099735,6.12125702820694,6.84072807754163,5.8123191244209,6.35036829320298,5.96883078875505,6.34814276649989,3.76803497560933,8.15473490111443,6.04198655774822,3.81436044585325,5.23255518256679,1.80764382166545
"PE(17:0_18:2)-H",1.70558087221452,6.65760444325132,4.39655042591589,4.1923690696161,7.03129412600115,6.00882816110826,4.9506931855108,3.64745906541398,3.06257017491162,6.30303305179021,3.69161446340314,5.99426225135085,6.09092432671422,4.58077369077785,6.16279030359487,5.48491581589146,6.82397276970579,2.85227323299363,7.2618270976808,5.16989858946183,2.44362240487689,5.37069360820327,1.49085871554787
"PE(17:0_20:4)-H",4.45923531809774,8.19589291341339,6.63031088107625,5.97556997048031,8.28351682539523,7.10498638469706,6.34142164635016,4.93427242675975,6.4471500749326,7.34916156056772,5.41447895367638,7.58193184370466,7.28255548378971,6.50896780452753,6.97706309418686,6.98579822068938,8.76537257826006,5.08165688490902,7.79049736868184,6.12839258969002,5.66254322369045,6.33289421363843,4.17158292492769
"PE(18:0_18:1)-H",6.12283105937334,6.80967914857366,6.14077045840554,5.42023919613946,6.54567429105128,7.60167061473271,5.64721476267734,4.66258255843818,5.51365963366572,6.90025729451742,5.15212636737114,6.15227862100676,6.11906578863038,5.83574776144931,5.56754001988284,6.51582215692479,6.92768500449832,5.75887609832063,7.62903229419874,5.91466554568167,5.57849485069869,5.81110547398963,4.20225718323743
"PE(18:0_20:1)-H",6.58839449204032,8.82682479825987,7.81567488993285,6.47276407877728,8.8557036105028,8.96681193804274,6.85517514426315,6.53847929174899,6.35877410738543,8.92475039573167,6.19172082112126,8.03326712533587,8.58337045697474,8.0758846146938,7.88431963996346,7.13474940357739,8.18065959516549,6.51496542966816,8.35514289456087,7.80821433129641,6.12712221085478,7.59922761648821,4.67246477622852
"PE(18:0_20:3)-H",6.74901347205628,10.4145901363459,8.21905143374655,7.34412811849653,10.6861739491566,9.78609008541476,8.75689799397271,7.83549209644634,6.67481485959315,10.4715220042355,7.18104934442822,9.38472347676903,9.87152313939975,9.29587071531812,9.77098160478315,9.64693191075707,10.6470683594719,6.6823103537328,10.5360374141162,8.82022055133045,7.01314417413514,9.11736467022032,5.59226795438537
"PE(18:0_20:4)-H",10.745971028216,13.6913893067065,12.5730938348177,11.5305820079338,13.9320672336578,12.6674695683892,12.0920668701707,10.7888153145844,11.5206895633622,13.0299131878384,11.4013976410007,13.0282108756699,12.9198806774182,12.6897807930096,12.7972760812853,13.3016363879487,13.4131664281416,10.7845318069537,13.4205105439432,11.8262569905466,11.5785219662477,12.5711665127719,9.81761214213002
"PE(18:0_20:5)-H",5.24012693397772,7.65785808274599,5.84483010088362,5.0774415156665,8.14700900892033,7.09320437152746,7.35152646290529,5.19541590737023,3.97850321682172,7.2545420894309,4.91694768628505,6.89992728229927,7.62510751423229,7.50148364588199,6.70044452896615,6.51064979435302,7.17420320162818,5.58710764376056,9.55026858161265,8.64580290576964,3.74645238180367,6.53490423645672,2.37075895935944
"PE(18:0_22:4)-H",4.4440343676995,5.69428904187799,4.84893447534252,3.87635208240901,5.96702405843712,5.5242112616744,4.06807571982611,3.34310995391033,4.09262253806351,5.05452574422087,3.56597002656503,4.64000141998905,5.26473726126226,4.73842271205464,4.9698351524469,5.26456685487979,5.62417506339363,3.89391175250926,5.16802908767835,3.4583033100303,4.07240686861103,4.69727684026338,3.11901587437686
"PE(18:0_22:5)-H",6.015365695816,7.63461861484748,6.13743143494514,5.76654719794703,7.54893655828727,6.82330979097698,5.48927572202914,4.42821527110475,6.28144544608343,7.52342837356167,5.41178976890393,6.78078625288421,6.8791964905685,6.37118709179245,6.7004786634455,6.6157877067854,7.11477234178619,5.313293240058,6.86574542840556,5.39382973116823,5.45150681949881,6.44197135474936,4.32458298376463
"PE(18:0_22:6)-H",8.7971455838936,10.3132427414719,8.51306913271343,8.28283515890081,9.95550776818704,10.1255752899442,8.61247027619337,7.15364052307197,8.00157396952966,10.8076318969417,8.20540624640669,9.28797966471201,9.85746641717457,8.68794348819585,9.72131797391341,10.2889391342676,10.3451586456626,8.27554326515457,10.6444810786057,10.1212212112913,8.36505524463917,9.96037467124176,6.25658606008121
"PE(18:0e_18:2)-H",2.14359586965818,6.5923213822742,3.50766243888539,3.18264150851349,6.56328045129299,5.24934255147059,4.84856523397721,2.82950693631194,2.97944251678294,6.14210842002313,3.84254323902351,5.59122862068839,4.99377011666368,5.25371913788384,5.38730780210849,4.56270289501435,6.53857230819821,2.30360667779783,5.12055349422472,4.39450505443024,2.02638780140855,5.45047107704894,1.87872511237501
"PE(18:0e_20:4)-H",5.12032705009414,6.50160404389893,4.5561523110711,4.54113765252647,6.16243459042854,6.07028309911758,4.52779165973735,2.98697133353701,4.9556921334465,6.39024838901737,4.80757446395817,5.54743288583007,5.10193776372435,6.37027984551619,5.71549274032736,5.48009777006562,5.54613888175318,4.57296157770213,5.65063989586261,4.94902368812005,4.64459731668516,5.72224765687104,3.31413736399197
"PE(18:0e_22:6)-H",7.08516770855821,8.77202192180398,7.35051506850104,6.72386341599123,9.38961225533852,9.77204783462763,7.49828726399842,6.807101968392,5.05120113483927,10.2365315876024,6.43835904500823,8.3874143729707,9.07037041064334,8.45554056967145,8.50638075408606,8.57971354686797,8.73383151477073,5.75880344473476,10.7970026368088,7.96023279173363,6.21925060766827,7.61559061802207,3.92686749934807
"PE(18:1_18:1)-H",7.47358756472014,9.60526636143937,8.79130370044286,7.41573435666291,9.77083103171853,8.7767771032968,8.28609188417495,6.8722965814285,8.05276970319835,9.26713643261013,7.71747677384194,9.0280424991881,8.62212893823309,8.26671883642582,9.05774277359024,8.95402466862339,10.2528901655474,7.43858611957532,8.92932352642636,8.38487140760959,7.33038894511656,9.08253177643777,6.88844814558024
"PE(18:1_18:2)-H",5.10371925093742,9.46933241673204,7.24652095870565,6.21348027964194,9.12198253330033,7.53047150993633,7.50098680050322,6.21389000434111,6.45212052911325,9.18776611180204,5.78234188199007,7.76000303847437,8.4632547950267,7.83735913231116,8.53213922420756,8.12257219873387,9.71456482716841,6.19308225680617,8.14660911696426,7.30081409216246,6.26369793840128,8.320298451021,5.62656557928795
"PE(18:1_20:4)-H",8.41680608834518,11.7456700034727,9.7785167938466,9.04678922968201,11.5585553492753,10.2952022066537,9.95372688140541,9.37709948654221,9.34168204436478,11.3043446329963,8.60974485031665,10.6700308539812,10.7059221024036,10.7014615585019,10.6810364686632,10.5146106467694,10.9707473438167,8.22454196508245,10.8151181838483,9.87880546933018,9.21949709314823,9.84381307164997,8.14198717534375
